Date,Goal1Nom,Goal1Rel,Goal1Lvl,Perf1,ParTelic,DesToResp1,DesToResp2,DesToResp3,DesToResp4Reco,DesToRespScl,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,PA,NA,PercepAcc1,PercepAcc2,PercepAcc3,PercepAcc4Reco,PercepAcc5,PercepAccScl,DisJust1,DisJust2,DisJust3,DisJust4,DisJustScl,Goal2Nom,Goal2Rel,Goal2Lvl,Perf2,ConfJudg,Similar,ExplainDiff,ExplainFind,Ethnicity,Latino,Age,Gender,Education,Occupation,CurrentTenure,WorkExp,FdbkType,FdbkTypeN,FdbkValence,FdbkValN,MetGoal,FdbkAccuracy,FdbkAccN,GoalRevision,PerfResidGain,GoalResidGain,PerfRevision,Condition,ConditionN
10/9/17 14:48,,40%,4,1,Telic,4,4,4,4,4,3,1,2,1,2,1,1,1,3,3,1,3,1,2,1,2,4,1,3,1,2.7,1,4,3,4,4,4,3.8,4,4,4,4,4,,60%,5,2,Moderate,Not at All/Very Low,I haven't seen this task before or done anything similar.,"I did a google search and went to the sites listed. I had to go to more than one site at times, and the colors were not that easy to find.",White,No,35,Female,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",6,13,relative,2,positive,1,0,inaccurate,2,1,0.37,1.27,1,relativepositiveinaccurate,8
10/9/17 14:37,,60%,5,3,Telic,1,2,2,4,2.25,1,1,1,4,1,1,1,4,1,1,4,2,1,1,1,2,4,1,3,1,1.7,1.9,2,2,2,2,2,2,2,2,2,2,2,,60%,5,3,Moderate,Not at All/Very Low,I never knew what RGB codes were before this survey. I also do not recall having my performance expressed in terms of a percentage relative to other workers.,"Google, and then mainly documents from each school's website that listed the codes.",White,No,22,Female,"Some college, no degree","Laborers and helpers (e.g., Attendant, Assistant)",1,4,relative,2,negative,2,1,inaccurate,2,0,0.16,0.6,0,relativenegativeinaccurate,6
10/9/17 14:03,3,,4,2,Paratelic,5,5,4,5,4.75,2,2,2,1,1,2,1,1,1,1,1,3,2,1,2,4,4,2,3,1,2.2,1.5,1,1,1,1,1,1,3,1,1,1,1.5,2,,3,2,Moderate,Not at All/Very Low,I have never had to look up RGB codes,"I used google and typed in ""RGB codes for (university)"" ",White,No,31,Female,"Some college, no degree",Other,0,2,nominal,1,positive,1,0,inaccurate,2,-1,0.06,-0.23,0,nominalpositiveinaccurate,4
10/6/17 12:16,4,,5,3,Paratelic,4,4,4,2,3.5,4,2,4,2,3,1,2,3,4,3,3,5,1,4,2,4,5,2,4,2,4,2,2,2,4,2,2,2.4,4,4,4,4,4,6,,7,3,High,Low,,google and go to university website,Asian,No,23,Female,Bachelor's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",2,3,nominal,1,negative,2,0,accurate,1,2,0.16,2.1,0,nominalnegativeaccurate,1
10/9/17 15:03,,40%,4,1,Paratelic,4,5,4,4,4.25,3,1,4,1,4,1,1,1,4,4,1,3,1,3,1,4,4,1,4,2,3.7,1.1,5,5,4,2,4,4,4,5,4,5,4.5,,40%,4,1,Moderate,Moderate,,I jsut google searched it,Black or African American,,32,Female,Bachelor's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",5,13,relative,2,positive,1,0,inaccurate,2,0,-0.49,0.52,0,relativepositiveinaccurate,8
9/24/17 19:55,,60%,5,2,Telic,4,2,2,2,2.5,4,1,2,1,3,1,1,1,4,3,1,4,1,2,1,4,5,1,4,1,3.5,1,3,3,3,3,3,3,3,3,3,3,3,,40%,4,3,Low,Moderate,,"I did a search for RGB codes ""University Name.""",White,No,40,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",5,18,relative,2,negative,2,0,accurate,1,-1,0.92,-0.15,1,relativenegativeaccurate,5
10/17/17 16:23,3,,4,1,Paratelic,4,4,3,3,3.5,4,2,1,1,1,1,1,1,1,2,1,4,3,3,2,4,4,1,3,1,2.7,1.4,3,2,3,2,3,2.6,3,4,3,2,3,1,,2,1,Low,Not at All/Very Low,Never did RGB,This was more difficult than expected. I liked the challenge. Thanks,White,No,44,Female,"Some college, no degree",Other,10,25,nominal,1,positive,1,0,inaccurate,2,-2,-0.49,-0.98,0,nominalpositiveinaccurate,4
10/9/17 15:13,,40%,4,0,Paratelic,4,4,4,4,4,3,4,2,4,2,4,2,1,4,2,4,2,3,1,2,2,2,4,4,2,2.4,3,4,4,4,4,4,4,4,4,4,4,4,,1%,2,0,Not at All/Very Low,Not at All/Very Low,I have never had to look up specific colors like that,Online ,White,No,26,Female,Graduate or professional degree,"Administrative support workers (e.g., Secretary, Dispatcher)",1,1,relative,2,positive,1,0,inaccurate,2,-2,-0.56,-0.98,0,relativepositiveinaccurate,8
10/9/17 15:05,4,,5,3,Telic,4,3,3,4,3.5,3,3,2,2,1,2,2,1,3,1,3,4,2,1,3,3,5,2,4,2,2.7,2.2,4,4,4,4,4,4,3,4,4,4,3.75,3,,4,4,High,Not at All/Very Low,I've never done a task where I had to look things up online in a given amount of time.,"I searched for the name of the university plus colors in the first task, then clicked the top link. It usually had it. In the second task, I added ""rgb"" which helped me find the correct link faster. ",White,No,37,Male,"Some college, no degree","Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",5,19,nominal,1,negative,2,0,accurate,1,-1,1.02,-0.15,1,nominalnegativeaccurate,1
9/28/17 16:09,4,,5,4,Telic,1,1,1,1,1,3,5,3,5,2,2,1,3,2,1,4,5,2,3,2,4,4,3,3,1,3,2.8,1,1,1,1,1,1,1,1,1,1,1,5,,6,5,Very High,Low,"Most tasks don't require Google searches, and while some do use misdirection (as I think this one did by claiming I didn't reach my goal), none misdirect quite in this way.","I Googled them as quickly as possible, with phrases like ""fsu rgb codes""",White,No,33,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",8,11,nominal,1,negative,2,1,inaccurate,2,1,1.07,1.35,1,nominalnegativeinaccurate,2
10/9/17 15:13,3,,4,2,Paratelic,2,4,3,2,2.75,4,4,4,3,2,2,2,2,2,2,4,4,3,4,2,4,4,4,4,2,3.4,2.8,4,4,4,3,4,3.8,4,4,4,4,4,1,,2,2,High,Not at All/Very Low,i've neared searched for rgb codes,i googled them,White,No,25,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",2,4,nominal,1,negative,2,0,accurate,1,-2,0.06,-0.98,0,nominalnegativeaccurate,1
10/9/17 15:12,,40%,4,0,Telic,3,1,2,3,2.25,2,2,1,3,1,1,1,2,1,1,2,3,2,1,2,3,3,1,2,1,1.8,1.7,4,4,4,4,4,4,2,4,4,4,3.5,,1%,2,2,Very High,Not at All/Very Low,"I have never had to look up things like this for a mturk project, I may have had to look up something but that was very rarely and they usually gave you a website to look it up at",I did a bing search for RGB codes for x university and then usually clicked on the first result and looked down the page for the information,White,No,55,Female,High school graduate,"Administrative support workers (e.g., Secretary, Dispatcher)",2,37,relative,2,negative,2,0,accurate,1,-2,1.16,-0.98,2,relativenegativeaccurate,5
10/9/17 15:13,3,,4,2,Telic,5,5,5,4,4.75,3,1,3,1,3,1,1,1,4,4,1,2,1,5,2,5,3,1,3,1,3.5,1.1,4,4,5,5,4,4.4,5,5,5,5,5,5,,6,3,High,Not at All/Very Low,this project require me search online for answers,google online,Asian,No,35,Female,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",2,10,nominal,1,positive,1,0,inaccurate,2,2,0.92,2.02,1,nominalpositiveinaccurate,4
10/9/17 15:17,,40%,4,1,Telic,4,3,4,3,3.5,4,2,1,2,2,1,1,1,3,3,1,3,1,3,3,4,4,1,3,1,3,1.4,4,3,4,4,4,3.8,2,4,4,4,3.5,,20%,3,2,High,Moderate,,"I used Google to enter the school's name along with ""rgb code"".",Other race,Yes,25,Female,Bachelor's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",2,6,relative,2,negative,2,0,accurate,1,-1,0.37,-0.23,1,relativenegativeaccurate,5
10/9/17 15:15,6,,7,5,Paratelic,4,4,4,4,4,4,2,3,2,3,2,2,2,3,3,2,3,1,1,1,4,3,2,3,2,3,1.8,4,3,4,4,4,3.8,4,4,5,4,4.25,6,,7,6,Low,Not at All/Very Low,I've never done an RGB task before,google search ,White,No,39,Female,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",4,4,nominal,1,positive,1,0,inaccurate,2,0,2.19,1.24,1,nominalpositiveinaccurate,4
10/9/17 15:21,,100%,7,2,Telic,4,4,4,2,3.5,3,2,3,1,5,1,1,1,4,5,1,4,1,3,1,5,4,1,4,2,4,1.2,4,3,4,4,3,3.6,4,4,4,4,4,,100%,7,2,High,Not at All/Very Low,I've never been given a task like this before to look up information like this.,"I looked it up on Google, and it's on most university websites.",Other race,No,23,Female,Bachelor's degree,"Service workers (e.g., Cook, Hairdresser)",1,7,relative,2,positive,1,0,inaccurate,2,0,0.06,1.24,0,relativepositiveinaccurate,8
10/9/17 15:24,,80%,6,1,Telic,3,3,3,4,3.25,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1.8,1,3,3,5,3,4,3.6,3,3,3,3,3,,20%,3,1,Moderate,Not at All/Very Low,"This project required research, sifitng through content to provide accuate information","I used the google search ""RGB codes for (name of instituion).  Answer was usally on the second link provided",White,No,54,Female,Graduate or professional degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",18,30,relative,2,negative,2,0,accurate,1,-3,-0.49,-1.4,0,relativenegativeaccurate,5
10/9/17 15:29,,40%,4,4,Telic,3,1,1,2,1.75,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1.1,1.1,3,3,3,3,3,3,3,3,3,3,3,,20%,3,3,Low,Moderate,,I googled the university name plus rgb codes,White,No,42,Male,Graduate or professional degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",8,19,relative,2,negative,2,1,inaccurate,2,-1,-0.65,-0.23,-1,relativenegativeinaccurate,6
10/8/17 18:27,3,,4,3,Paratelic,2,1,1,1,1.25,1,4,1,4,1,1,1,4,1,1,5,3,1,1,1,1,3,1,3,1,1.6,2.3,1,1,1,1,1,1,1,1,1,1,1,3,,4,0,Very High,Not at All/Very Low,It lies to me in how good I did,I searched for them on Google,Black or African American,No,38,Male,"Some college, no degree",Other,1,19,nominal,1,negative,2,1,inaccurate,2,0,-2.41,0.52,-3,nominalnegativeinaccurate,2
10/17/17 14:55,,80%,6,2,Paratelic,5,5,4,1,3.75,4,1,4,2,4,1,1,1,4,4,1,5,2,3,1,5,5,3,5,1,4.3,1.4,1,5,2,5,1,2.8,4,3,3,2,3,,40%,4,0,Very High,Not at All/Very Low,I have never had to look up the codes before in a study and never had to compete against other survey takers,"I went to the school website in the first trial, then in the 2nd trial I just looked on google images of rth codes for the school to try and improve my speed",White,Yes,26,Male,"Some college, no degree","Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",1.5,11,relative,2,positive,1,0,inaccurate,2,-2,-1.65,-0.65,-2,relativepositiveinaccurate,8
10/9/17 15:47,,40%,4,2,Paratelic,2,2,2,3,2.25,3,3,2,1,3,1,1,2,3,3,2,3,1,2,2,4,4,1,3,1,3,1.5,3,3,4,3,4,3.4,2,3,3,3,2.75,,40%,4,2,Low,Not at All/Very Low,I've never completed a task in which I had to search for color codes and pick how well I thought I was going to perform.,"Copy and pasted the university name in a search bar,  typed rgb color codes after it and clicked the link that came up usually within the top 3 results. ",White,Yes,39,Male,"Some college, no degree","Laborers and helpers (e.g., Attendant, Assistant)",1,15,relative,2,positive,1,0,inaccurate,2,0,0.06,0.52,0,relativepositiveinaccurate,8
10/9/17 16:41,,100%,7,0,Paratelic,4,4,4,4,4,5,1,1,2,1,1,1,2,1,1,2,3,1,4,2,4,5,1,2,1,2.7,1.4,2,2,2,2,2,2,2,2,2,2,2,,100%,7,2,Low,Not at All/Very Low,I have not yet done a survey that asked me to do a task and gave me feedback relative to other participants. Including a score.,"I would google the university name and its colors, e.g. ""rgb color codes for...[auburn university]"". Then I would find the first best answer.",Black or African American,No,33,Female,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",5,10,relative,2,negative,2,0,accurate,1,0,1.16,1.24,2,relativenegativeaccurate,5
10/9/17 17:16,4,,5,2,Telic,3,1,2,2,2,4,2,1,2,1,1,1,1,1,1,2,4,1,1,2,3,4,2,3,1,2.3,1.5,1,1,1,1,1,1,1,1,1,1,1,2,,3,3,High,Not at All/Very Low,I've not participated in any projects involving RGB codes. I've mostly taken surveys which contain a series of self-contained questions and don't require any outside internet searches to find information.,I searched for them on a search engine (Google).,White,No,31,Female,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",4,11,nominal,1,positive,1,0,inaccurate,2,-2,0.92,-0.89,1,nominalpositiveinaccurate,4
10/9/17 14:35,5,,6,1,Paratelic,4,3,4,3,3.5,4,2,3,3,1,1,1,1,3,2,2,4,2,2,3,4,4,1,3,1,3,1.7,2,2,2,2,2,2,3,2,2,2,2.25,3,,4,2,Not at All/Very Low,Not at All/Very Low,I have not done one that gave me a timed task as yours asked for. ,"I googled ""RGB codes for (school name)"" and clicked on the links. ",Other race,Yes,34,Male,Bachelor's degree,Other,2,18,nominal,1,positive,1,0,inaccurate,2,-2,0.37,-0.65,1,nominalpositiveinaccurate,4
10/9/17 14:40,,60%,5,1,Telic,4,4,4,5,4.25,2,2,1,1,2,1,1,1,1,1,1,1,3,1,2,3,1,1,3,1,1.6,1.4,4,4,4,5,3,4,2,2,2,2,2,,1%,2,1,Not at All/Very Low,Low,I honestly was a bit confused on how to find the colors I did search them but it just seem different than anything else in it to do,I searched RGB codes and Google for the University and told me to look up,White,No,34,Female,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",15,16,relative,2,negative,2,0,accurate,1,-3,-0.49,-1.64,0,relativenegativeaccurate,5
10/9/17 14:29,6,,7,2,Telic,4,4,4,5,4.25,4,1,3,1,4,1,1,1,3,3,1,3,2,3,1,4,4,1,3,1,3.4,1.1,4,4,4,4,4,4,4,4,4,4,4,4,,5,2,Low,Moderate,,Google,Other race,Yes,25,Female,"Some college, no degree",Other,6 months,6 yrs,nominal,1,negative,2,0,accurate,1,-2,0.06,-0.26,0,nominalnegativeaccurate,1
9/28/17 16:20,4,,5,1,Telic,4,2,2,2,2.5,3,1,5,1,4,1,1,1,3,4,1,4,1,4,1,4,3,1,4,1,3.8,1,2,2,3,4,2,2.6,3,2,2,2,2.25,2,,3,1,Low,Low,Researching items instead of just answering questions,"typing in ""rgb"" then the school name ",White,No,27,Female,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",4,5,nominal,1,positive,1,0,inaccurate,2,-2,-0.49,-0.89,0,nominalpositiveinaccurate,4
10/9/17 15:45,3,,4,3,Paratelic,5,5,5,5,5,4,1,4,2,3,1,1,1,3,2,1,5,2,3,5,5,5,4,5,2,3.9,2,4,4,4,5,4,4.2,4,4,5,4,4.25,2,,3,2,Moderate,Not at All/Very Low,This project was different in that it required me to use google search to find specific information within a short period of time.,"I left rgb codes in the search bar and changed just the university each time, and used https://teamcolorcodes.com when I could.",White,No,20,Female,"Some college, no degree",Other,0,4,nominal,1,negative,2,1,inaccurate,2,-1,-0.69,-0.23,-1,nominalnegativeinaccurate,2
10/17/17 14:19,3,,4,2,Paratelic,4,5,4,3,4,2,3,3,1,2,2,1,1,2,3,1,3,2,2,3,4,3,4,3,1,2.7,1.9,3,3,3,3,3,3,3,4,4,4,3.75,2,,3,1,Moderate,Not at All/Very Low,I had to research my answer.,I typed in the university name and I typed in RGB colors.,Black or African American,No,25,Female,Bachelor's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",2,7,nominal,1,positive,1,0,inaccurate,2,-1,-0.79,-0.23,-1,nominalpositiveinaccurate,4
10/8/17 18:28,,80%,6,0,Paratelic,3,3,1,4,2.75,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1.4,1,4,3,4,2,4,3.4,4,4,4,4,4,,80%,6,0,Moderate,Not at All/Very Low,I've never done a survey looking at rgb colors.,I used a color picker addon and searched for each colleges colors in google images.,White,No,25,Male,Less than high school,"Service workers (e.g., Cook, Hairdresser)",1,5,relative,2,positive,1,0,inaccurate,2,0,-0.56,0.85,0,relativepositiveinaccurate,8
9/28/17 16:57,,40%,4,3,Paratelic,4,5,5,4,4.5,5,1,5,1,5,1,1,1,5,5,1,4,1,5,1,5,3,2,3,1,4.5,1.1,5,5,5,5,5,5,5,5,5,5,5,,40%,4,3,High,Not at All/Very Low,typing in RGB colors for different universities,googled [university name] color codes,Asian,No,28,Female,Bachelor's degree,Other,0,1,relative,2,positive,1,1,accurate,1,0,0.16,0.52,0,relativepositiveaccurate,7
10/9/17 14:15,,80%,6,1,Telic,4,3,3,3,3.25,4,4,1,4,1,4,1,1,2,1,3,4,5,1,1,3,4,1,3,1,2.4,2.5,4,3,4,4,4,3.8,3,4,4,4,3.75,,20%,3,0,Moderate,Not at All/Very Low,Because I had to do an internet search to answer questions.,I looked them up on google,White,No,49,Female,"Some college, no degree","Craft workers (e.g., Carpenter, Auto Mechanic)",20,33,relative,2,negative,2,0,accurate,1,-3,-1.35,-1.4,-1,relativenegativeaccurate,5
10/11/17 20:11,,40%,4,0,Paratelic,4,4,4,4,4,4,1,4,1,1,1,1,1,4,1,1,4,1,1,4,4,4,1,1,1,2.8,1.3,4,2,4,2,4,3.2,2,4,4,4,3.5,,20%,3,0,Low,Not at All/Very Low,I never had to look up info on a time scale.,I googled list of RGB codes for colors and specific colors when asked.,White,No,45,Female,"Some college, no degree",Other,5,20,relative,2,negative,2,0,accurate,1,-1,-0.56,-0.23,0,relativenegativeaccurate,5
10/11/17 18:21,6,,7,4,Paratelic,3,3,3,3,3,3,1,2,1,1,1,1,1,2,2,2,3,1,2,1,2,3,1,2,1,2.2,1.1,5,4,4,4,4,4.2,4,5,4,4,4.25,6,,7,5,High,Not at All/Very Low,The subject of the searches I was conducting was unique,"Googling ""X rgb codes,"" X representing the college name, which would typically lead to the branding page associated with the college.",Asian,No,20,Male,"Some college, no degree",Other,0,1,nominal,1,positive,1,0,inaccurate,2,0,1.07,1.24,1,nominalpositiveinaccurate,4
10/11/17 18:22,,40%,4,3,Paratelic,2,2,2,3,2.25,3,2,1,2,2,1,1,2,2,1,2,4,1,1,1,3,4,1,3,1,2.4,1.4,3,2,2,3,2,2.4,2,2,3,2,2.25,,20%,3,2,High,Not at All/Very Low,"This study led me to believe I was wrong, and question my input and ability.  I haven't participated in any other studies like that.","I searched the name of each university followed by ""rgb codes"".  The first link usually had the code.  If it seemed to difficult or time consuming to find and was not readily available, I would skip to the next school.",White,No,38,Female,Associate's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",1,24,relative,2,negative,2,1,inaccurate,2,-1,-0.69,-0.23,-1,relativenegativeinaccurate,6
10/11/17 18:27,,60%,5,2,Paratelic,4,4,4,4,4,3,1,3,1,3,1,1,1,4,3,1,3,1,3,2,3,3,2,3,1,3.1,1.2,4,4,4,5,5,4.4,5,4,5,5,4.75,,40%,4,3,Moderate,Low,ive never had to look up rgb codes for schools before,,White,No,41,Female,Graduate or professional degree,"Professionals (e.g., Engineer, Lawyer)",2,10,relative,2,positive,1,0,inaccurate,2,-1,0.92,-0.15,1,relativepositiveinaccurate,8
10/11/17 18:26,6,,7,2,Paratelic,5,4,4,4,4.25,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.2,3,3,2,2,3,2.6,5,1,1,1,2,3,,4,1,Low,Moderate,,I googled the university and added rgb to the search,White,No,25,Female,"Some college, no degree","Laborers and helpers (e.g., Attendant, Assistant)",4,9,nominal,1,positive,1,0,inaccurate,2,-3,-0.79,-1,-1,nominalpositiveinaccurate,4
9/28/17 17:21,,60%,5,2,Paratelic,4,2,4,2,3,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1.7,1,3,2,3,3,3,2.8,4,4,4,4,4,,60%,5,1,Moderate,Not at All/Very Low,I have never done a project where I had to find color RGB codes.  I never knew such a thing existed before this survey.,"I entered ""RGB codes of ---- university"" in a google search.  In most cases the first search item had the RGB codes in them.",White,No,47,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",9,23,relative,2,positive,1,0,inaccurate,2,0,-0.79,0.6,-1,relativepositiveinaccurate,8
10/11/17 18:37,3,,4,4,Telic,4,4,4,3,3.75,3,3,2,3,2,2,1,2,2,2,4,3,1,2,2,3,3,2,3,1,2.5,2.1,1,1,1,1,1,1,2,2,2,2,2,3,,4,4,Very High,Moderate,,"I googled ""rgb codes [university name]"" and then found the right color. ",White,No,31,Female,Bachelor's degree,Other,0,4,nominal,1,negative,2,1,inaccurate,2,0,0.21,0.52,0,nominalnegativeinaccurate,2
10/8/17 17:20,,60%,5,2,Telic,4,5,5,4,4.5,5,1,3,1,2,1,1,1,2,3,1,4,1,4,2,4,4,2,5,1,3.6,1.2,2,3,3,2,2,2.4,4,4,2,3,3.25,,60%,5,0,Moderate,Not at All/Very Low,I have never had to look up this type of information before,I found one website that listed all the RGB codes for universities ,White,No,20,Female,Associate's degree,Other,0.75,6,relative,2,positive,1,0,inaccurate,2,0,-1.65,0.6,-2,relativepositiveinaccurate,8
10/11/17 18:39,5,,6,4,Telic,4,4,4,4,4,3,2,3,3,3,1,2,2,3,3,3,4,2,3,3,4,4,2,1,2,3.1,2.2,4,5,4,5,4,4.4,4,4,4,4,4,4,,5,4,High,Low,I have never been timed to complete a task like this one.,i used Google as suggested in the instructions.,White,Yes,32,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",1,6,nominal,1,negative,2,0,accurate,1,-1,0.21,0.1,0,nominalnegativeaccurate,1
9/28/17 15:55,5,,6,5,Telic,4,3,3,3,3.25,4,2,4,3,2,1,1,1,3,2,2,5,2,2,2,4,5,2,5,1,3.6,1.7,3,2,3,2,3,2.6,3,3,3,3,3,5,,6,1,Moderate,Not at All/Very Low,I never had to do quick google research,Copy/paste the school name after a preentered RGB question in google,White,No,37,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",14,14,nominal,1,negative,2,1,inaccurate,2,0,-2.1,0.85,-4,nominalnegativeinaccurate,2
10/11/17 18:23,,60%,5,0,Paratelic,4,3,4,4,3.75,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.2,4,4,3,4,2,3.4,3,3,2,3,2.75,,60%,5,0,Moderate,Not at All/Very Low,There was a time element which was too short to come up with a correct answer for even one,Google the color but failed the ask the specific hue,White,No,67,Male,"Some college, no degree",Other,37,50,relative,2,positive,1,0,inaccurate,2,0,-0.56,0.6,0,relativepositiveinaccurate,8
10/11/17 18:42,5,,6,1,Paratelic,5,4,4,4,4.25,4,1,4,1,3,2,1,1,4,2,1,3,2,3,1,4,3,2,3,1,3.3,1.3,1,2,1,1,2,1.4,3,3,2,2,2.5,3,,4,2,Very High,Low,Never have I been asked to search for rgb color codes. ,"Googling the name of the schools followed by ""rgb colors""",White,Yes,27,Male,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",3,10,nominal,1,positive,1,0,inaccurate,2,-2,0.37,-0.65,1,nominalpositiveinaccurate,4
10/11/17 18:44,,80%,6,2,Telic,5,4,5,5,4.75,4,4,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,3.9,1.3,5,2,5,4,4,4,5,4,5,4,4.5,,60%,5,3,High,Low,I have not been asked to look for rgb before,I googled the name of the university and RGB,White,No,40,Male,Graduate or professional degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",5,17,relative,2,positive,1,0,inaccurate,2,-1,0.92,0.1,1,relativepositiveinaccurate,8
10/11/17 18:48,4,,5,2,Telic,4,3,3,4,3.5,3,1,1,1,1,2,1,1,1,1,1,3,1,2,1,3,4,1,2,1,2.1,1.1,4,3,4,5,4,4,2,3,3,4,3,3,,4,3,Moderate,Low,"I've never had to look up the RGB codes for university colors before, in that regard, it is pretty unique.","I looked up the university or college on google, followed by + colors, + RGB. For some institutions, I got good results, for other more obscure ones I did not. In the first task, I spent more time looking for these more obscure color codes which lead to me failing my goal. In the second task, I just moved on to more well-known schools.",White,No,28,Male,"Some college, no degree","Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",5,12,nominal,1,negative,2,0,accurate,1,-1,0.92,-0.15,1,nominalnegativeaccurate,1
